,,,-00.000023780000,  -9.20000,
,,,-00.000023760000,  -9.20000,
,,,-00.000023740000,  -9.60000,
,,,-00.000023720000,  -9.60000,
,,,-00.000023700000,  -9.60000,
,,,-00.000023680000,  -9.60000,
,,,-00.000023660000,  -9.60000,
,,,-00.000023640000,  -9.60000,
,,,-00.000023620000, -10.00000,
,,,-00.000023600000,  -9.60000,
,,,-00.000023580000, -10.40000,
,,,-00.000023560000, -10.40000,
,,,-00.000023540000, -10.00000,
,,,-00.000023520000, -10.40000,
,,,-00.000023500000, -10.40000,
,,,-00.000023480000, -10.40000,
,,,-00.000023460000, -10.40000,
,,,-00.000023440000, -10.80000,
,,,-00.000023420000, -10.80000,
,,,-00.000023400000, -11.20000,
,,,-00.000023380000, -10.80000,
,,,-00.000023360000, -11.20000,
,,,-00.000023340000, -11.20000,
,,,-00.000023320000, -11.60000,
,,,-00.000023300000, -11.60000,
,,,-00.000023280000, -11.60000,
,,,-00.000023260000, -11.20000,
,,,-00.000023240000, -12.00000,
,,,-00.000023220000, -12.40000,
,,,-00.000023200000, -10.80000,
,,,-00.000023180000,  -9.20000,
,,,-00.000023160000,  -9.20000,
,,,-00.000023140000,  -9.60000,
,,,-00.000023120000,  -9.60000,
,,,-00.000023100000, -10.00000,
,,,-00.000023080000, -10.00000,
,,,-00.000023060000, -10.00000,
,,,-00.000023040000, -10.40000,
,,,-00.000023020000, -10.80000,
,,,-00.000023000000, -11.20000,
,,,-00.000022980000, -10.40000,
,,,-00.000022960000, -10.80000,
,,,-00.000022940000, -10.40000,
,,,-00.000022920000, -11.20000,
,,,-00.000022900000, -10.80000,
,,,-00.000022880000, -10.80000,
,,,-00.000022860000, -11.20000,
,,,-00.000022840000, -10.40000,
,,,-00.000022820000, -11.20000,
,,,-00.000022800000, -10.40000,
,,,-00.000022780000, -10.80000,
,,,-00.000022760000, -10.80000,
,,,-00.000022740000, -10.40000,
,,,-00.000022720000, -10.80000,
,,,-00.000022700000, -10.40000,
,,,-00.000022680000, -10.40000,
,,,-00.000022660000, -10.00000,
,,,-00.000022640000, -10.40000,
,,,-00.000022620000, -10.00000,
,,,-00.000022600000, -10.00000,
,,,-00.000022580000, -10.00000,
,,,-00.000022560000,  -9.20000,
,,,-00.000022540000,  -9.60000,
,,,-00.000022520000,  -9.60000,
,,,-00.000022500000,  -9.60000,
,,,-00.000022480000,  -9.60000,
,,,-00.000022460000,  -9.60000,
,,,-00.000022440000,  -9.20000,
,,,-00.000022420000,  -9.20000,
,,,-00.000022400000,  -9.20000,
,,,-00.000022380000,  -9.20000,
,,,-00.000022360000,  -9.60000,
,,,-00.000022340000,  -9.20000,
,,,-00.000022320000,  -8.80000,
,,,-00.000022300000,  -8.40000,
,,,-00.000022280000,  -8.40000,
,,,-00.000022260000,  -8.00000,
,,,-00.000022240000,  -8.00000,
,,,-00.000022220000,  -8.40000,
,,,-00.000022200000,  -8.00000,
,,,-00.000022180000,  -7.60000,
,,,-00.000022160000,  -7.60000,
,,,-00.000022140000,  -8.00000,
,,,-00.000022120000,  -7.60000,
,,,-00.000022100000,  -7.60000,
,,,-00.000022080000,  -7.60000,
,,,-00.000022060000,  -8.00000,
,,,-00.000022040000,  -7.60000,
,,,-00.000022020000,  -7.20000,
,,,-00.000022000000,  -7.20000,
,,,-00.000021980000,  -7.60000,
,,,-00.000021960000,  -7.60000,
,,,-00.000021940000,  -6.80000,
,,,-00.000021920000,  -7.20000,
,,,-00.000021900000,  -6.80000,
,,,-00.000021880000,  -6.80000,
,,,-00.000021860000,  -6.80000,
,,,-00.000021840000,  -6.80000,
,,,-00.000021820000,  -6.80000,
,,,-00.000021800000,  -6.40000,
,,,-00.000021780000,  -6.40000,
,,,-00.000021760000,  -6.00000,
,,,-00.000021740000,  -6.40000,
,,,-00.000021720000,  -6.00000,
,,,-00.000021700000,  -5.60000,
,,,-00.000021680000,  -5.60000,
,,,-00.000021660000,  -5.20000,
,,,-00.000021640000,  -6.00000,
,,,-00.000021620000,  -5.20000,
,,,-00.000021600000,  -5.60000,
,,,-00.000021580000,  -5.60000,
,,,-00.000021560000,  -5.20000,
,,,-00.000021540000,  -5.20000,
,,,-00.000021520000,  -5.20000,
,,,-00.000021500000,  -5.20000,
,,,-00.000021480000,  -4.80000,
,,,-00.000021460000,  -4.40000,
,,,-00.000021440000,  -4.80000,
,,,-00.000021420000,  -4.40000,
,,,-00.000021400000,  -4.40000,
,,,-00.000021380000,  -4.40000,
,,,-00.000021360000,  -4.00000,
,,,-00.000021340000,  -4.00000,
,,,-00.000021320000,  -4.00000,
,,,-00.000021300000,  -4.00000,
,,,-00.000021280000,  -3.60000,
,,,-00.000021260000,  -4.00000,
,,,-00.000021240000,  -3.60000,
,,,-00.000021220000,  -3.60000,
,,,-00.000021200000,  -3.60000,
,,,-00.000021180000,  -2.80000,
,,,-00.000021160000,  -2.80000,
,,,-00.000021140000,  -3.20000,
,,,-00.000021120000,  -2.80000,
,,,-00.000021100000,  -2.80000,
,,,-00.000021080000,  -2.80000,
,,,-00.000021060000,  -2.80000,
,,,-00.000021040000,  -2.80000,
,,,-00.000021020000,  -2.80000,
,,,-00.000021000000,  -2.80000,
,,,-00.000020980000,  -2.40000,
,,,-00.000020960000,  -2.80000,
,,,-00.000020940000,  -2.40000,
,,,-00.000020920000,  -2.40000,
,,,-00.000020900000,  -1.60000,
,,,-00.000020880000,  -2.00000,
,,,-00.000020860000,  -1.60000,
,,,-00.000020840000,  -2.00000,
,,,-00.000020820000,  -2.00000,
,,,-00.000020800000,  -1.60000,
,,,-00.000020780000,  -1.20000,
,,,-00.000020760000,  -1.20000,
,,,-00.000020740000,  -1.60000,
,,,-00.000020720000,  -1.20000,
,,,-00.000020700000,  -1.20000,
,,,-00.000020680000,  -0.80000,
,,,-00.000020660000,  -0.40000,
,,,-00.000020640000,  -0.80000,
,,,-00.000020620000,  -0.40000,
,,,-00.000020600000,  -0.80000,
,,,-00.000020580000,   0.00000,
,,,-00.000020560000,   0.00000,
,,,-00.000020540000,  -0.40000,
,,,-00.000020520000,   0.00000,
,,,-00.000020500000,   0.00000,
